Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
forkassn3,de.hysky.skyblocker.utils.scheduler,SchedulerTest,tick,4,1,0,84,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,MessageScheduler,MessageScheduler,2,1,0,21,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,MessageScheduler,sendMessageAfterCooldown,9,2,1,24,0,de.hysky.skyblocker.utils.scheduler.MessageScheduler,de.hysky.skyblocker.utils.scheduler.MessageScheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,MessageScheduler,sendMessage,15,3,1,38,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,MessageScheduler,queueMessage,3,1,2,53,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,MessageScheduler,runTask,8,2,2,63,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,Scheduler,2,1,0,31,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,schedule,3,1,2,34,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,scheduleCyclic,3,1,2,41,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,schedule,8,2,3,48,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,scheduleCyclic,8,2,3,63,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,queueOpenScreenFactoryCommand,3,1,1,78,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,queueOpenScreenCommand,3,1,1,88,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,queueOpenScreenCommand,3,1,1,98,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,queueOpenScreen,3,1,1,108,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,queueOpenScreen,4,1,1,120,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,tick,13,4,0,131,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,runTask,9,2,2,146,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,addTask,10,2,2,162,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,ScheduledTask,2,1,4,172,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,ScheduledTask,3,1,2,176,0,,
forkassn3,de.hysky.skyblocker.utils.scheduler,Scheduler,run,4,2,0,180,0,de.hysky.skyblocker.utils.scheduler.Scheduler,de.hysky.skyblocker.utils.scheduler.Scheduler
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testDefaultConstructor,13,1,0,12,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testTypeConstructor,4,1,0,27,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testLineWidthConstructor,4,1,0,33,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testThroughWallsConstructor,4,1,0,39,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testShouldRenderConstructor,4,1,0,45,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testFound,8,1,0,51,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointTest,testType,8,1,0,61,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointCategoryTest,beforeAll,4,1,0,16,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointCategoryTest,testCodecEncode,6,1,0,22,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointCategoryTest,testCodecDecode,6,1,0,31,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypointTest,testShouldRender,9,1,0,8,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypointTest,testGetColorComponents,18,1,0,19,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,setup,4,1,0,14,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64,6,1,0,20,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testToSkytilsBase64,6,1,0,29,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,6,1,0,39,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64CrystalHollowsWaypoints,6,1,0,97,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsV1Gzip,6,1,0,133,1,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,NamedWaypoint,3,1,3,43,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,NamedWaypoint,3,1,4,47,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,NamedWaypoint,3,1,5,51,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,NamedWaypoint,3,1,5,55,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,NamedWaypoint,3,1,4,59,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,NamedWaypoint,5,1,6,63,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,fromSkytils,7,2,6,69,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,copy,3,1,0,77,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,withX,3,1,1,81,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,withY,3,1,1,86,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,withZ,3,1,1,91,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,withColor,3,1,2,96,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,getName,3,1,0,101,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,withName,3,1,1,105,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,shouldRenderName,3,1,0,109,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,render,6,2,1,113,0,de.hysky.skyblocker.utils.waypoint.NamedWaypoint,de.hysky.skyblocker.utils.waypoint.NamedWaypoint
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,hashCode,3,1,0,121,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,NamedWaypoint,equals,3,1,1,126,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypoint,ProfileAwareWaypoint,5,1,4,15,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypoint,shouldRender,3,1,0,21,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypoint,setFound,3,1,0,26,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypoint,setFound,3,1,1,31,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypoint,setMissing,3,1,0,35,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,ProfileAwareWaypoint,getColorComponents,3,1,0,40,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,3,1,3,26,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,3,1,3,30,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,3,1,4,34,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,3,1,5,38,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,3,1,4,42,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,3,1,6,46,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,Waypoint,10,1,7,50,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,withX,3,1,1,61,0,de.hysky.skyblocker.utils.waypoint.Waypoint,de.hysky.skyblocker.utils.waypoint.Waypoint
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,withY,3,1,1,65,0,de.hysky.skyblocker.utils.waypoint.Waypoint,de.hysky.skyblocker.utils.waypoint.Waypoint
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,withZ,3,1,1,69,0,de.hysky.skyblocker.utils.waypoint.Waypoint,de.hysky.skyblocker.utils.waypoint.Waypoint
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,withColor,3,1,2,73,0,de.hysky.skyblocker.utils.waypoint.Waypoint,de.hysky.skyblocker.utils.waypoint.Waypoint
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,shouldRender,3,1,0,77,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,setFound,3,1,0,81,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,setMissing,3,1,0,85,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,toggle,3,1,0,89,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,setShouldRender,3,1,1,93,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,getColorComponents,3,1,0,97,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,render,22,6,1,101,0,de.hysky.skyblocker.utils.waypoint.Waypoint,de.hysky.skyblocker.utils.waypoint.Waypoint
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,hashCode,3,1,0,120,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,equals,3,1,1,125,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,asString,3,1,0,137,0,,
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,toString,3,1,0,142,0,,
forkassn3,de.hysky.skyblocker,MixinsTest,setupEnvironment,4,1,0,14,0,,
forkassn3,de.hysky.skyblocker,MixinsTest,auditMixins,4,1,0,20,1,,
forkassn3,de.hysky.skyblocker,SkyblockerMod,SkyblockerMod,3,1,0,87,0,,
forkassn3,de.hysky.skyblocker,SkyblockerMod,getInstance,3,1,0,95,0,,
forkassn3,de.hysky.skyblocker,SkyblockerMod,onInitializeClient,104,1,0,99,0,,
forkassn3,de.hysky.skyblocker,SkyblockerMod,tick,4,1,1,212,0,,
forkassn3,de.hysky.skyblocker,SkyblockerScreen,SkyblockerScreen,3,1,0,44,0,,
forkassn3,de.hysky.skyblocker,SkyblockerScreen,initClass,6,1,0,48,0,,
forkassn3,de.hysky.skyblocker,SkyblockerScreen,init,31,1,0,55,0,,
forkassn3,de.hysky.skyblocker,SkyblockerScreen,initTabNavigation,4,1,0,90,0,,
forkassn3,de.hysky.skyblocker,SkyblockerScreen,openConfig,3,1,0,96,0,,
forkassn3,de.hysky.skyblocker,SkyblockerScreen,render,4,1,4,100,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,ComboFilterTest,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboMF,3,1,0,10,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboCoins,3,1,0,15,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboWisdom,3,1,0,20,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboNoBonus,3,1,0,25,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboExpired,3,1,0,30,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilterTest,AbilityFilterTest,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilterTest,charges,3,1,0,10,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilterTest,cooldown,3,1,0,15,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,AdFilterTest,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,noRank,3,1,0,16,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,vip,3,1,0,21,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,mvp,3,1,0,26,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,plusPlus,3,1,0,31,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,capturesMessage,3,1,0,36,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,simpleAd,3,1,0,41,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,uppercaseAd,3,1,0,46,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,characterSpam,3,1,0,51,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,notAd,5,1,0,56,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,assertFilters,5,1,1,63,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilterTest,AoteFilterTest,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilterTest,testRegex,3,1,0,10,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ChatFilterTest,ChatFilterTest,3,1,1,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilterTest,TeleportPadFilterTest,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilterTest,testTeleport,3,1,0,10,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilterTest,testNoDestination,3,1,0,15,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilterTest,AutopetFilterTest,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilterTest,testAutopet,3,1,0,11,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilterTest,HealFilterTest,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilterTest,healSelf,3,1,0,10,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilterTest,healedYou,3,1,0,15,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilterTest,ImplosionFilterTest,3,1,0,6,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilterTest,oneEnemy,3,1,0,10,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilterTest,multipleEnemies,3,1,0,15,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,ShowOffFilterTest,3,1,0,9,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,holding,3,1,0,13,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,wearing,3,1,0,18,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,isFriendsWith,3,1,0,23,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,has,3,1,0,28,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,noLevelOrEmblem,3,1,0,33,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,noRank,3,1,0,38,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,noLevelOrEmblemOrRank,3,1,0,43,1,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilter,AoteFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilter,state,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,SimpleChatFilter,SimpleChatFilter,3,1,1,9,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,SimpleChatFilter,onMatch,3,1,2,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilter,ImplosionFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilter,state,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilter,AbilityFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilter,state,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilter,ShowOffFilter,3,1,0,10,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilter,state,3,1,0,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,MimicFilter,MimicFilter,3,1,0,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,MimicFilter,state,3,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,MimicFilter,onMatch,5,2,2,22,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ToggleSkyMallFilter,ToggleSkyMallFilter,3,1,0,8,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ToggleSkyMallFilter,state,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,DicerFilter,DicerFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,DicerFilter,state,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,MoltenWaveFilter,MoltenWaveFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,MoltenWaveFilter,state,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,DeathFilter,DeathFilter,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,DeathFilter,state,3,1,0,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,DeathFilter,onMatch,3,1,2,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilter,AutopetFilter,3,1,0,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilter,onMatch,6,2,2,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilter,state,4,2,0,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilter,TeleportPadFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilter,state,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilter,HealFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilter,state,3,1,0,11,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilter,AdFilter,3,1,0,18,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilter,onMatch,5,3,2,26,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilter,state,3,1,0,35,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilter,ComboFilter,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilter,state,3,1,0,12,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,FetchurTest,FetchurTest,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,FetchurTest,patternCaptures,3,1,0,11,1,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetectorTest,testFindPossibleBlocks,14,1,0,11,1,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationManagerTest,testLocationInCrystals,11,1,0,11,1,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationManagerTest,testSetLocationMessage,4,1,0,27,1,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,PuzzlerTest,PuzzlerTest,3,1,0,7,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,PuzzlerTest,puzzler,3,1,0,11,1,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudTest,testLocationTransformation,7,1,0,9,1,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,init,4,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,coldReset,10,3,2,26,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,update,15,4,0,37,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,renderOverlay,11,1,3,53,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,render,5,2,1,65,0,de.hysky.skyblocker.skyblock.dwarven.GlaciteColdOverlay,de.hysky.skyblocker.skyblock.dwarven.GlaciteColdOverlay
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,DwarvenHudConfigScreen,3,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,DwarvenHudConfigScreen,9,2,1,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,getConfigPos,3,1,1,35,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,renderWidget,3,1,2,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,savePos,6,1,2,49,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,init,10,2,0,31,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,getDimensionsForConfig,3,1,0,48,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,render,34,5,3,53,0,de.hysky.skyblocker.skyblock.dwarven.CrystalsHud,de.hysky.skyblocker.skyblock.dwarven.CrystalsHud
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,transformLocation,7,1,2,117,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,yaw2Cardinal,5,1,1,134,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,update,7,2,0,147,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,CrystalsHudConfigScreen,3,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,CrystalsHudConfigScreen,4,1,1,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,getConfigPos,3,1,1,26,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,renderWidget,5,1,2,32,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,savePos,4,1,2,39,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionLabels,init,3,1,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionLabels,update,44,15,2,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionLabels,render,8,3,1,86,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Category,getName,0,1,0,39,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Category,getColor,0,1,0,41,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,init,5,1,0,90,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,getDistanceMessage,33,8,2,96,0,de.hysky.skyblocker.skyblock.dwarven.MetalDetector,de.hysky.skyblocker.skyblock.dwarven.MetalDetector
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,checkChestFound,9,3,1,147,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,updatePossibleBlocks,33,10,2,162,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,findCenterOfMines,17,4,0,204,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,reset,4,1,0,227,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,render,16,4,1,232,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionHighlight,CommissionHighlight,3,1,0,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionHighlight,isEnabled,3,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionHighlight,getColors,12,4,2,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,init,8,1,0,63,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,extractLocationFromMessage,30,7,2,75,0,de.hysky.skyblocker.skyblock.dwarven.CrystalsLocationsManager,de.hysky.skyblocker.skyblock.dwarven.CrystalsLocationsManager
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,checkInCrystals,3,1,1,116,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,registerWaypointLocationCommands,3,1,2,123,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,getSetLocationMessage,8,1,2,142,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,getLocationInputText,8,2,1,152,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,addWaypointFromCommand,11,3,3,163,0,de.hysky.skyblocker.skyblock.dwarven.CrystalsLocationsManager,de.hysky.skyblocker.skyblock.dwarven.CrystalsLocationsManager
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,shareWaypoint,13,3,1,181,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,addCustomWaypoint,5,1,2,197,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,render,9,4,1,203,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,reset,3,1,0,213,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,update,10,3,0,217,0,de.hysky.skyblocker.skyblock.dwarven.CrystalsLocationsManager,de.hysky.skyblocker.skyblock.dwarven.CrystalsLocationsManager
forkassn3,de.hysky.skyblocker.skyblock.dwarven,NucleusWaypoints,render,17,3,1,41,0,,
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,init,10,2,0,56,0,,
