Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,withColor,3,1,2
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,shouldRender,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,setFound,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,setMissing,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,toggle,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,setShouldRender,3,1,1
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,getColorComponents,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,render,2,1,1
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,hashCode,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,equals,3,1,1
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,asString,3,1,0
forkassn3,de.hysky.skyblocker.utils.waypoint,Waypoint,toString,3,1,0
forkassn3,de.hysky.skyblocker,MixinsTest,setupEnvironment,4,1,0
forkassn3,de.hysky.skyblocker,MixinsTest,auditMixins,4,1,0
forkassn3,de.hysky.skyblocker,SkyblockerMod,SkyblockerMod,3,1,0
forkassn3,de.hysky.skyblocker,SkyblockerMod,getInstance,3,1,0
forkassn3,de.hysky.skyblocker,SkyblockerMod,onInitializeClient,104,1,0
forkassn3,de.hysky.skyblocker,SkyblockerMod,tick,4,1,1
forkassn3,de.hysky.skyblocker,SkyblockerScreen,SkyblockerScreen,3,1,0
forkassn3,de.hysky.skyblocker,SkyblockerScreen,initClass,6,1,0
forkassn3,de.hysky.skyblocker,SkyblockerScreen,init,31,1,0
forkassn3,de.hysky.skyblocker,SkyblockerScreen,initTabNavigation,4,1,0
forkassn3,de.hysky.skyblocker,SkyblockerScreen,openConfig,3,1,0
forkassn3,de.hysky.skyblocker,SkyblockerScreen,render,4,1,4
forkassn3,de.hysky.skyblocker,SkyblockerScreen,IconTextWidget,4,1,3
forkassn3,de.hysky.skyblocker,SkyblockerScreen,renderWidget,14,1,4
forkassn3,de.hysky.skyblocker,SkyblockerScreen,trim,5,1,2
forkassn3,de.hysky.skyblocker,IconTextWidget,IconTextWidget,4,1,3
forkassn3,de.hysky.skyblocker,IconTextWidget,renderWidget,14,1,4
forkassn3,de.hysky.skyblocker,IconTextWidget,trim,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,ComboFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboMF,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboCoins,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboWisdom,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboNoBonus,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilterTest,testComboExpired,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilterTest,AbilityFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilterTest,charges,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilterTest,cooldown,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,AdFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,noRank,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,vip,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,mvp,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,plusPlus,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,capturesMessage,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,simpleAd,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,uppercaseAd,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,characterSpam,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,notAd,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilterTest,assertFilters,5,1,1
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilterTest,AoteFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilterTest,testRegex,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ChatFilterTest,ChatFilterTest,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilterTest,TeleportPadFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilterTest,testTeleport,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilterTest,testNoDestination,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilterTest,AutopetFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilterTest,testAutopet,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilterTest,HealFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilterTest,healSelf,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilterTest,healedYou,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilterTest,ImplosionFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilterTest,oneEnemy,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilterTest,multipleEnemies,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,ShowOffFilterTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,holding,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,wearing,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,isFriendsWith,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,has,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,noLevelOrEmblem,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,noRank,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilterTest,noLevelOrEmblemOrRank,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilter,AoteFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AoteFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,SimpleChatFilter,SimpleChatFilter,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.filters,SimpleChatFilter,onMatch,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilter,ImplosionFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ImplosionFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilter,AbilityFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AbilityFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilter,ShowOffFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ShowOffFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,MimicFilter,MimicFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,MimicFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,MimicFilter,onMatch,5,2,2
forkassn3,de.hysky.skyblocker.skyblock.filters,ToggleSkyMallFilter,ToggleSkyMallFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ToggleSkyMallFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,DicerFilter,DicerFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,DicerFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,MoltenWaveFilter,MoltenWaveFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,MoltenWaveFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,DeathFilter,DeathFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,DeathFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,DeathFilter,onMatch,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilter,AutopetFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilter,onMatch,6,2,2
forkassn3,de.hysky.skyblocker.skyblock.filters,AutopetFilter,state,4,2,0
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilter,TeleportPadFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,TeleportPadFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilter,HealFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,HealFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilter,AdFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilter,onMatch,5,3,2
forkassn3,de.hysky.skyblocker.skyblock.filters,AdFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilter,ComboFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.filters,ComboFilter,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,FetchurTest,FetchurTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,FetchurTest,patternCaptures,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetectorTest,testFindPossibleBlocks,14,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationManagerTest,testLocationInCrystals,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationManagerTest,testSetLocationMessage,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,PuzzlerTest,PuzzlerTest,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,PuzzlerTest,puzzler,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudTest,testLocationTransformation,7,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,init,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,coldReset,10,3,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,update,15,4,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,renderOverlay,11,1,3
forkassn3,de.hysky.skyblocker.skyblock.dwarven,GlaciteColdOverlay,render,5,2,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,DwarvenHudConfigScreen,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,DwarvenHudConfigScreen,9,2,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,getConfigPos,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,renderWidget,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHudConfigScreen,savePos,6,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,init,10,2,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,getDimensionsForConfig,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,render,34,5,3
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,transformLocation,7,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,yaw2Cardinal,5,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHud,update,7,2,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,CrystalsHudConfigScreen,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,CrystalsHudConfigScreen,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,getConfigPos,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,renderWidget,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsHudConfigScreen,savePos,4,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionLabels,init,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionLabels,update,44,15,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionLabels,render,8,3,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Category,getName,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Category,getColor,0,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,init,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,getDistanceMessage,33,8,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,checkChestFound,9,3,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,updatePossibleBlocks,33,10,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,findCenterOfMines,17,4,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,reset,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,MetalDetector,render,16,4,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionHighlight,CommissionHighlight,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionHighlight,isEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CommissionHighlight,getColors,12,4,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,init,8,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,extractLocationFromMessage,30,7,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,checkInCrystals,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,registerWaypointLocationCommands,3,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,getSetLocationMessage,8,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,getLocationInputText,8,2,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,addWaypointFromCommand,11,3,3
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,shareWaypoint,13,3,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,addCustomWaypoint,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,render,9,4,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,reset,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsLocationsManager,update,10,3,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,NucleusWaypoints,Waypoint,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dwarven,NucleusWaypoints,render,17,3,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Waypoint,Waypoint,5,1,3
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,init,10,2,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,render,2,1,8
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,renderClassic,24,6,6
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,renderSimple,15,3,8
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,renderFancy,15,3,8
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,update,37,10,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,DwarvenHud,Commission,2,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Fetchur,Fetchur,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Fetchur,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Fetchur,onMatch,9,2,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Puzzler,Puzzler,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Puzzler,state,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,Puzzler,onMatch,13,7,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,CrystalsWaypoint,6,1,3
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,getSquaredDistanceToFunction,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,getRangePredicate,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,shouldRender,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,equals,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,render,7,1,1
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,Category,5,1,2
forkassn3,de.hysky.skyblocker.skyblock.dwarven,CrystalsWaypoint,toString,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleTest,isMatch,19,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandlerTest,formatText,13,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandler,init,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandler,loadChatRules,15,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandler,registerDefaultChatRules,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandler,saveChatRules,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandler,checkMessage,30,10,2
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesHandler,formatText,20,5,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigScreen,ChatRulesConfigScreen,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigScreen,setTooltip,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigScreen,init,27,3,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigScreen,render,4,1,4
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigScreen,close,16,3,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,ChatRule,14,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,ChatRule,14,1,12
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,ChatRule,3,1,12
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getName,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setName,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getEnabled,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setEnabled,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getPartialMatch,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setPartialMatch,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getRegex,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setRegex,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getIgnoreCase,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setIgnoreCase,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getFilter,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setFilter,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getHideMessage,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setHideMessage,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getShowActionBar,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setShowActionBar,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getShowAnnouncement,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setShowAnnouncement,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getReplaceMessage,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getReplaceMessageOpt,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setReplaceMessage,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getCustomSound,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getCustomSoundOpt,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setCustomSound,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,getValidLocations,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,setValidLocations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRule,isMatch,57,18,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleAnnouncementScreen,init,9,2,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleAnnouncementScreen,render,10,1,2
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleAnnouncementScreen,setText,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,ChatRulesConfigListWidget,9,2,6
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,getRowWidth,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,getScrollbarX,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,addRuleAfterSelected,6,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,removeEntry,4,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,saveRules,4,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,hasChanges,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,render,5,1,10
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,ChatRuleConfigEntry,15,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,enabledButtonText,8,2,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,toggleEnabled,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,deleteEntry,8,2,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,selectableChildren,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,getType,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,appendNarrations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,render,9,1,10
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRulesConfigListWidget,isChange,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleLabelsEntry,selectableChildren,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleLabelsEntry,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleLabelsEntry,render,5,1,10
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,ChatRuleConfigEntry,15,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,enabledButtonText,8,2,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,toggleEnabled,5,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,deleteEntry,8,2,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,selectableChildren,11,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,getType,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,appendNarrations,3,1,1
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,children,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,render,9,1,10
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigEntry,isChange,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,ChatRuleConfigScreen,7,1,2
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,getCurrentSoundIndex,11,4,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,init,120,4,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,calculateMaxButtonWidth,8,3,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,getMaxUsedWidth,9,2,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,getMaxUsedHeight,3,1,0
forkassn3,de.hysky.skyblocker.skyblock.chat,ChatRuleConfigScreen,enabledButtonText,8,2,1
