Project Name,Package Name,Type Name,Method Name,Code Smell
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
forkassn3,de.hysky.skyblocker.utils.waypoint,WaypointsTest,testFromSkytilsBase64GlacialCaveWaypoints,Magic Number
